task,family,width,d,seed,split,cell,accuracy,source
mqar,gdn,64,2,3,validation,32,70.20625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d2-s3/result.json
mqar,gdn,64,2,3,validation,64,20.8453125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d2-s3/result.json
mqar,gdn,64,3,3,validation,macro,86.71656250000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d3-s3/result.json
mqar,gdn,64,3,3,validation,4,99.97500000000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d3-s3/result.json
mqar,gdn,64,3,3,validation,8,99.85000000000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d3-s3/result.json
mqar,gdn,64,3,3,validation,16,92.8875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d3-s3/result.json
mqar,gdn,64,3,3,validation,32,63.006249999999994,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d3-s3/result.json
mqar,gdn,64,3,3,validation,64,77.8640625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d3-s3/result.json
mqar,gdn,64,4,3,validation,macro,80.1984375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d4-s3/result.json
mqar,gdn,64,4,3,validation,4,100.0,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d4-s3/result.json
mqar,gdn,64,4,3,validation,8,99.6,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d4-s3/result.json
mqar,gdn,64,4,3,validation,16,92.03125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d4-s3/result.json
mqar,gdn,64,4,3,validation,32,67.15,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d4-s3/result.json
mqar,gdn,64,4,3,validation,64,42.2109375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d4-s3/result.json
mqar,gdn,64,0,3,validation,macro,78.9325,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-loglinear-s3/result.json
mqar,gdn,64,0,3,validation,4,100.0,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-loglinear-s3/result.json
mqar,gdn,64,0,3,validation,8,99.9875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-loglinear-s3/result.json
mqar,gdn,64,0,3,validation,16,98.84375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-loglinear-s3/result.json
mqar,gdn,64,0,3,validation,32,74.0125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-loglinear-s3/result.json
mqar,gdn,64,0,3,validation,64,21.81875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-loglinear-s3/result.json
mqar,mamba2,16,1,3,validation,macro,41.469375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w16-d1-s3/result.json
mqar,mamba2,16,1,3,validation,4,81.575,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w16-d1-s3/result.json
mqar,mamba2,16,1,3,validation,8,65.325,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w16-d1-s3/result.json
mqar,mamba2,16,1,3,validation,16,40.5,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w16-d1-s3/result.json
mqar,mamba2,16,1,3,validation,32,16.421875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w16-d1-s3/result.json
mqar,mamba2,16,1,3,validation,64,3.5249999999999995,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w16-d1-s3/result.json
mqar,mamba2,16,2,3,validation,macro,51.755625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w16-d2-s3/result.json
mqar,mamba2,16,2,3,validation,4,92.30000000000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w16-d2-s3/result.json
mqar,mamba2,16,2,3,validation,8,83.76249999999999,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w16-d2-s3/result.json
mqar,mamba2,16,2,3,validation,16,10.212499999999999,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w16-d2-s3/result.json
mqar,mamba2,16,2,3,validation,32,35.393750000000004,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w16-d2-s3/result.json
mqar,mamba2,16,2,3,validation,64,37.109375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w16-d2-s3/result.json
mqar,mamba2,16,3,3,validation,macro,45.294062499999995,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w16-d3-s3/result.json
mqar,mamba2,16,3,3,validation,4,85.32499999999999,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w16-d3-s3/result.json
mqar,mamba2,16,3,3,validation,8,68.1125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w16-d3-s3/result.json
mqar,mamba2,16,3,3,validation,16,47.38125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w16-d3-s3/result.json
mqar,mamba2,16,3,3,validation,32,21.51875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w16-d3-s3/result.json
mqar,mamba2,16,3,3,validation,64,4.1328125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w16-d3-s3/result.json
mqar,mamba2,16,4,3,validation,macro,60.623125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w16-d4-s3/result.json
mqar,mamba2,16,4,3,validation,4,91.27499999999999,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w16-d4-s3/result.json
mqar,mamba2,16,4,3,validation,8,82.85,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w16-d4-s3/result.json
mqar,mamba2,16,4,3,validation,16,64.775,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w16-d4-s3/result.json
mqar,mamba2,16,4,3,validation,32,40.246874999999996,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w16-d4-s3/result.json
mqar,mamba2,16,4,3,validation,64,23.96875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w16-d4-s3/result.json
mqar,mamba2,16,0,3,validation,macro,43.378125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w16-loglinear-s3/result.json
mqar,mamba2,16,0,3,validation,4,83.775,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w16-loglinear-s3/result.json
mqar,mamba2,16,0,3,validation,8,66.675,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w16-loglinear-s3/result.json
mqar,mamba2,16,0,3,validation,16,43.3375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w16-loglinear-s3/result.json
mqar,mamba2,16,0,3,validation,32,18.331249999999997,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w16-loglinear-s3/result.json
mqar,mamba2,16,0,3,validation,64,4.771875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w16-loglinear-s3/result.json
mqar,mamba2,32,1,3,validation,macro,77.0284375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w32-d1-s3/result.json
mqar,mamba2,32,1,3,validation,4,99.275,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w32-d1-s3/result.json
mqar,mamba2,32,1,3,validation,8,98.1,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w32-d1-s3/result.json
mqar,mamba2,32,1,3,validation,16,92.08125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w32-d1-s3/result.json
mqar,mamba2,32,1,3,validation,32,67.9375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w32-d1-s3/result.json
mqar,mamba2,32,1,3,validation,64,27.7484375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w32-d1-s3/result.json
mqar,mamba2,32,2,3,validation,macro,75.216875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w32-d2-s3/result.json
mqar,mamba2,32,2,3,validation,4,98.75,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w32-d2-s3/result.json
mqar,mamba2,32,2,3,validation,8,97.425,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w32-d2-s3/result.json
mqar,mamba2,32,2,3,validation,16,88.91875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w32-d2-s3/result.json
mqar,mamba2,32,2,3,validation,32,43.034375000000004,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w32-d2-s3/result.json
mqar,mamba2,32,2,3,validation,64,47.95625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w32-d2-s3/result.json
mqar,mamba2,32,3,3,validation,macro,73.2584375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w32-d3-s3/result.json
mqar,mamba2,32,3,3,validation,4,98.7,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w32-d3-s3/result.json
mqar,mamba2,32,3,3,validation,8,97.1625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w32-d3-s3/result.json
mqar,mamba2,32,3,3,validation,16,86.85625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w32-d3-s3/result.json
mqar,mamba2,32,3,3,validation,32,50.925,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w32-d3-s3/result.json
mqar,mamba2,32,3,3,validation,64,32.6484375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w32-d3-s3/result.json
mqar,mamba2,32,4,3,validation,macro,83.1515625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w32-d4-s3/result.json
mqar,mamba2,32,4,3,validation,4,98.85000000000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w32-d4-s3/result.json
mqar,mamba2,32,4,3,validation,8,97.75,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w32-d4-s3/result.json
mqar,mamba2,32,4,3,validation,16,89.99374999999999,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w32-d4-s3/result.json
mqar,mamba2,32,4,3,validation,32,73.253125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w32-d4-s3/result.json
mqar,mamba2,32,4,3,validation,64,55.9109375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w32-d4-s3/result.json
mqar,mamba2,32,0,3,validation,macro,79.10187499999999,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w32-loglinear-s3/result.json
mqar,mamba2,32,0,3,validation,4,99.97500000000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w32-loglinear-s3/result.json
mqar,mamba2,32,0,3,validation,8,99.8375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w32-loglinear-s3/result.json
mqar,mamba2,32,0,3,validation,16,97.44375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w32-loglinear-s3/result.json
mqar,mamba2,32,0,3,validation,32,73.23125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w32-loglinear-s3/result.json
mqar,mamba2,32,0,3,validation,64,25.021874999999998,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w32-loglinear-s3/result.json
mqar,mamba2,64,1,3,validation,macro,83.063125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d1-s3/result.json
mqar,mamba2,64,1,3,validation,4,99.0,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d1-s3/result.json
mqar,mamba2,64,1,3,validation,8,99.05000000000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d1-s3/result.json
mqar,mamba2,64,1,3,validation,16,95.84375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d1-s3/result.json
mqar,mamba2,64,1,3,validation,32,80.184375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d1-s3/result.json
mqar,mamba2,64,1,3,validation,64,41.2375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d1-s3/result.json
mqar,mamba2,64,2,3,validation,macro,92.79906249999999,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d2-s3/result.json
mqar,mamba2,64,2,3,validation,4,99.8,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d2-s3/result.json
mqar,mamba2,64,2,3,validation,8,99.6875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d2-s3/result.json
mqar,mamba2,64,2,3,validation,16,92.85624999999999,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d2-s3/result.json
mqar,mamba2,64,2,3,validation,32,88.41875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d2-s3/result.json
mqar,mamba2,64,2,3,validation,64,83.2328125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d2-s3/result.json
mqar,mamba2,64,3,3,validation,macro,89.98875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d3-s3/result.json
mqar,mamba2,64,3,3,validation,4,99.9,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d3-s3/result.json
mqar,mamba2,64,3,3,validation,8,99.4375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d3-s3/result.json
mqar,mamba2,64,3,3,validation,16,92.06875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d3-s3/result.json
mqar,mamba2,64,3,3,validation,32,79.56875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d3-s3/result.json
mqar,mamba2,64,3,3,validation,64,78.96875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d3-s3/result.json
mqar,mamba2,64,4,3,validation,macro,93.715,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d4-s3/result.json
mqar,mamba2,64,4,3,validation,4,99.825,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d4-s3/result.json
mqar,mamba2,64,4,3,validation,8,99.7375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d4-s3/result.json
mqar,mamba2,64,4,3,validation,16,93.19375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d4-s3/result.json
mqar,mamba2,64,4,3,validation,32,89.996875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d4-s3/result.json
mqar,mamba2,64,4,3,validation,64,85.821875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-d4-s3/result.json
mqar,mamba2,64,0,3,validation,macro,86.83625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-loglinear-s3/result.json
mqar,mamba2,64,0,3,validation,4,99.8,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-loglinear-s3/result.json
mqar,mamba2,64,0,3,validation,8,99.3625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-loglinear-s3/result.json
mqar,mamba2,64,0,3,validation,16,97.39375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-loglinear-s3/result.json
mqar,mamba2,64,0,3,validation,32,86.1,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-loglinear-s3/result.json
mqar,mamba2,64,0,3,validation,64,51.525,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-mamba2-w64-loglinear-s3/result.json
joint,mamba2,64,1,3,validation,macro,35.478222656250004,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d1-w64-s3/result.json
joint,mamba2,64,1,3,validation,c1-k4,93.5875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d1-w64-s3/result.json
joint,mamba2,64,1,3,validation,c2-k8,42.540625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d1-w64-s3/result.json
joint,mamba2,64,1,3,validation,c8-k16,17.101953124999998,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d1-w64-s3/result.json
joint,mamba2,64,1,3,validation,c16-k16,13.316406250000002,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d1-w64-s3/result.json
joint,mamba2,64,1,3,validation,c32-k16,10.844628906250001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d1-w64-s3/result.json
joint,mamba2,64,1,3,test,macro,35.50513671875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d1-w64-s3/result.json
joint,mamba2,64,1,3,test,c1-k4,93.46875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d1-w64-s3/result.json
joint,mamba2,64,1,3,test,c2-k8,42.709375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d1-w64-s3/result.json
joint,mamba2,64,1,3,test,c8-k16,17.164453125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d1-w64-s3/result.json
joint,mamba2,64,1,3,test,c16-k16,13.33974609375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d1-w64-s3/result.json
joint,mamba2,64,1,3,test,c32-k16,10.843359375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d1-w64-s3/result.json
joint,mamba2,64,2,3,validation,macro,58.040429687499994,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d2-w64-s3/result.json
joint,mamba2,64,2,3,validation,c1-k4,99.4375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d2-w64-s3/result.json
joint,mamba2,64,2,3,validation,c2-k8,94.684375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d2-w64-s3/result.json
joint,mamba2,64,2,3,validation,c8-k16,42.6390625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d2-w64-s3/result.json
joint,mamba2,64,2,3,validation,c16-k16,32.7865234375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d2-w64-s3/result.json
joint,mamba2,64,2,3,validation,c32-k16,20.654687499999998,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d2-w64-s3/result.json
joint,mamba2,64,2,3,test,macro,58.172587890624996,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d2-w64-s3/result.json
joint,mamba2,64,2,3,test,c1-k4,99.58749999999999,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d2-w64-s3/result.json
joint,mamba2,64,2,3,test,c2-k8,95.19375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d2-w64-s3/result.json
joint,mamba2,64,2,3,test,c8-k16,42.689257812499996,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-mamba2-d2-w64-s3/result.json
