run,arm,d,n_pairs,n_queries,n_keys,step,train_loss,acc,nll,noise_share,ms_per_step,elapsed_s,d_model,heads,r,n_P,seed,state_per_head,params
mamba2smat_d3_T256_p4_zoo_bank_dm16_s0_lr0.00316,mamba2smat,3,4,64,2048,2250,7.922918796539307,0.0,7.886661559343338,,37.32846736907959,98.42060017585754,16,1,64,0,0,1088,287078
mamba2smat_d3_T256_p4_zoo_bank_dm16_s0_lr0.00316,mamba2smat,3,4,64,2048,2500,7.941939353942871,0.001953125,7.915039122104645,,36.2930908203125,107.70821809768677,16,1,64,0,0,1088,287078
mamba2_T256_p4_zoo_dm16_s0_lr0.01,mamba2,,4,64,2048,250,8.3319091796875,0.0,8.341346472501755,,84.88943290710449,21.366608142852783,16,1,64,0,0,1088,284902
mamba2_T256_p4_zoo_dm16_s0_lr0.01,mamba2,,4,64,2048,500,8.3381929397583,0.00048828125,8.33019933104515,,28.160208702087402,28.548779249191284,16,1,64,0,0,1088,284902
mamba2_T256_p4_zoo_dm16_s0_lr0.01,mamba2,,4,64,2048,750,8.329587936401367,0.0,8.328462779521942,,28.464030265808105,35.8012490272522,16,1,64,0,0,1088,284902
mamba2_T256_p4_zoo_dm16_s0_lr0.01,mamba2,,4,64,2048,1000,8.32587718963623,0.0,8.323967814445496,,29.961423873901367,43.51897215843201,16,1,64,0,0,1088,284902
mamba2_T256_p4_zoo_dm16_s0_lr0.01,mamba2,,4,64,2048,1250,8.320958137512207,0.0009765625,8.321272164583206,,29.696008682250977,51.17524170875549,16,1,64,0,0,1088,284902
mamba2_T256_p4_zoo_dm16_s0_lr0.01,mamba2,,4,64,2048,1500,8.269448280334473,0.0,8.258388072252274,,31.93087673187256,59.29246139526367,16,1,64,0,0,1088,284902
mamba2_T256_p4_zoo_dm16_s0_lr0.01,mamba2,,4,64,2048,1750,8.177517890930176,0.0,8.203653186559677,,28.57756805419922,66.56717085838318,16,1,64,0,0,1088,284902
mamba2_T256_p4_zoo_dm16_s0_lr0.01,mamba2,,4,64,2048,2000,8.200141906738281,0.00048828125,8.170203059911728,,29.104308128356934,73.97903323173523,16,1,64,0,0,1088,284902
mamba2_T256_p4_zoo_dm16_s0_lr0.01,mamba2,,4,64,2048,2250,8.190128326416016,0.00048828125,8.184049755334854,,31.359256744384766,81.95410633087158,16,1,64,0,0,1088,284902
mamba2_T256_p4_zoo_dm16_s0_lr0.01,mamba2,,4,64,2048,2500,8.170284271240234,0.0,8.192673712968826,,28.247299194335938,89.15091681480408,16,1,64,0,0,1088,284902
mamba2smat_d2_T256_p4_zoo_bank_dm16_s0_lr0.01,mamba2smat,2,4,64,2048,250,8.333161354064941,0.0,8.340543419122696,,103.71202564239502,26.150278568267822,16,1,64,0,0,1088,287078
mamba2smat_d2_T256_p4_zoo_bank_dm16_s0_lr0.01,mamba2smat,2,4,64,2048,500,8.338004112243652,0.0,8.330431163311005,,34.72447681427002,35.04797339439392,16,1,64,0,0,1088,287078
mamba2smat_d2_T256_p4_zoo_bank_dm16_s0_lr0.01,mamba2smat,2,4,64,2048,750,8.329052925109863,0.0,8.327634185552597,,33.763766288757324,43.70279121398926,16,1,64,0,0,1088,287078
